proj,op,state,job_num,job_name,images,fos,ref,held,scanner,datetext
17BCW,ChiChi,Covers,121390,BCW00065,00419,0,0,X,Wilhelmina,2017-02-10
17BCW,ChiChi,Covers,121391,BCW00066,00419,0,0,no,Cleopatra,2017-02-10
17BCW,ChiChi,Covers,121394,BCW00069,00675,0,0,no,Wilhelmina,2017-02-10
17BCW,ChiChi,Covers,121402,BCW00077,00657,0,0,no,Gutenberg,2017-02-10
17RTS,ChiChi,Scan,121461,SCH038,00363,0,0,X,Wilhelmina,2017-02-10
17RTS,ChiChi,Scan,121468,SCH045,00342,0,0,X,Wilhelmina,2017-02-10
17RTS,Julius,Scan,121475,SCH052,00125,0,0,no,Bismarck,2017-02-10
17NYCS,Adrian,C-Check,120869,CS1931-11-17,00006,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120900,CS1944-01-28,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120932,CS1960-03-25,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120933,CS1961-08-25,00006,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120934,CS1961-10-06,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120935,CS1961-10-13,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120936,CS1961-10-20,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120937,CS1961-11-03,00004,0,0,X,Beethoven,2017-02-13
17NYCS,Adrian,Hold,120938,CS1961-11-10,00004,0,0,X,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120939,CS1961-11-17,00004,0,0,X,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120940,CS1961-11-24,00004,0,0,X,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120941,CS1961-12-08,00004,0,0,X,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120942,CS1961-12-15,00004,0,0,X,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120943,CS1961-12-22,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120944,CS1961-12-29,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120945,CS1962-01-05,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120946,CS1962-01-12,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120947,CS1962-01-19,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120948,CS1962-01-26,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120949,CS1962-02-02,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120950,CS1962-02-09,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120951,CS1962-02-16,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120952,CS1962-02-23,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120953,CS1962-03-02,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120954,CS1962-03-09,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120955,CS1962-03-16,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120956,CS1962-03-23,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120957,CS1962-03-30,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120958,CS1962-04-06,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120959,CS1962-04-13,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120960,CS1962-04-20,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120961,CS1962-04-27,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120962,CS1962-05-04,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120963,CS1962-05-11,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120964,CS1962-05-18,00004,0,0,no,Beethoven,2017-02-13
17NYCS,Adrian,C-Check,120965,CS1962-05-25,00004,0,0,no,Beethoven,2017-02-13
